QUOTE_DATE,DTE,C_GAMMA_P_GAMMA,STRIKE
2021-04-23,10,0.08306,340
2021-04-23,14,0.06614,343
2021-04-23,17,0.06046,340
2021-04-23,21,0.0536,343
2021-04-23,24,0.0512,345
2021-04-23,28,0.04568,343
2021-04-23,31,0.04386,345
2021-04-23,35,0.0398,344
2021-04-23,39,0.0385,345
2021-04-23,42,0.0363,345
2021-04-23,56,0.03035,348
2021-04-23,68,0.02729,347
2021-04-23,84,0.0242,347
2021-04-23,119,0.01982,352
2021-04-23,147,0.01767,352
2021-04-23,160,0.01683,353
2021-04-23,175,0.01597,354
2021-04-23,238,0.01351,355
2021-04-23,252,0.01311,358
2021-04-23,273,0.01263,361
2021-04-23,329,0.01149,357
2021-04-23,342,0.01132,361
2021-04-23,420,0.0102,365
2021-04-23,602,0.00855,375
2021-04-23,637,0.00831,370
2021-04-23,966,0.00684,380
2021-04-26,4,0.10275,343
2021-04-26,7,0.0887,345
2021-04-26,11,0.06974,344
2021-04-26,14,0.06527,345
2021-04-26,18,0.05578,345
2021-04-26,21,0.05341,345
2021-04-26,25,0.04708,345
2021-04-26,28,0.04531,345
2021-04-26,32,0.0409,347
2021-04-26,36,0.03951,345
2021-04-26,39,0.03716,347
2021-04-26,53,0.03076,347
2021-04-26,65,0.02757,348
2021-04-26,81,0.02444,350
2021-04-26,116,0.01996,353
2021-04-26,144,0.01779,355
2021-04-26,157,0.01692,353
2021-04-26,172,0.01602,353
2021-04-26,235,0.01348,355
2021-04-26,249,0.01312,354
2021-04-26,270,0.0127,358
2021-04-26,326,0.01151,362
2021-04-26,339,0.01129,363
2021-04-26,417,0.01019,365
2021-04-26,599,0.0085,365
2021-04-26,634,0.0082,370
2021-04-26,963,0.00673,390
2021-04-27,3,0.11641,342
2021-04-27,6,0.09905,340
2021-04-27,8,0.08428,340
2021-04-27,10,0.07503,343
2021-04-27,13,0.06799,345
2021-04-27,15,0.06271,345
2021-04-27,17,0.05865,344
2021-04-27,20,0.05505,345
2021-04-27,22,0.05201,345
2021-04-27,24,0.0484,346
2021-04-27,27,0.04632,345
2021-04-27,29,0.04403,345
2021-04-27,31,0.04266,344
2021-04-27,35,0.04056,345
2021-04-27,36,0.0404,345
2021-04-27,38,0.03836,347.5
2021-04-27,52,0.03131,346
2021-04-27,64,0.0282,347
2021-04-27,80,0.02485,347
2021-04-27,115,0.02026,350
2021-04-27,143,0.01798,351
2021-04-27,156,0.0171,353
2021-04-27,171,0.0163,355
2021-04-27,234,0.0136,357
2021-04-27,248,0.01333,359
2021-04-27,269,0.0128,360
2021-04-27,325,0.01161,360
2021-04-27,338,0.01138,360
2021-04-27,416,0.01028,365
2021-04-27,598,0.00858,365
2021-04-27,633,0.00835,365
2021-04-27,962,0.0069,380
2021-04-28,2,0.15331,339
2021-04-28,5,0.12304,340
2021-04-28,7,0.09745,340
2021-04-28,9,0.08229,340
2021-04-28,12,0.07514,340
2021-04-28,14,0.0671,342
2021-04-28,16,0.0608,341
2021-04-28,19,0.05751,342
2021-04-28,21,0.05305,342
2021-04-28,23,0.04987,342
2021-04-28,26,0.04771,344
2021-04-28,28,0.0452,342
2021-04-28,30,0.04277,343
2021-04-28,34,0.0414,344
2021-04-28,35,0.04047,344
2021-04-28,37,0.03863,344
2021-04-28,51,0.03185,344
2021-04-28,63,0.02851,346
2021-04-28,79,0.02515,345
2021-04-28,114,0.02038,351
2021-04-28,142,0.01811,351
2021-04-28,155,0.01715,352
2021-04-28,170,0.01628,354
2021-04-28,233,0.0137,356
2021-04-28,247,0.01336,355
2021-04-28,268,0.01281,357
2021-04-28,324,0.01161,356
2021-04-28,337,0.0114,361
2021-04-28,415,0.01026,360
2021-04-28,597,0.00856,360
2021-04-28,632,0.00835,375
2021-04-28,961,0.00676,380
2021-04-29,1,0.22638,340
2021-04-29,4,0.15538,340
2021-04-29,6,0.11373,342
2021-04-29,8,0.09228,342
2021-04-29,11,0.08304,342
2021-04-29,13,0.07199,342
2021-04-29,15,0.06453,343
2021-04-29,18,0.06057,344
2021-04-29,20,0.05574,344
2021-04-29,22,0.05163,344
2021-04-29,25,0.04977,344
2021-04-29,27,0.04688,344
2021-04-29,29,0.04459,345
2021-04-29,33,0.04291,345
2021-04-29,34,0.04182,346
2021-04-29,36,0.03993,345
2021-04-29,43,0.03583,346
2021-04-29,50,0.03247,346
2021-04-29,62,0.02884,348
2021-04-29,78,0.02545,347
2021-04-29,113,0.02055,350
2021-04-29,141,0.01821,351
2021-04-29,154,0.0173,354
2021-04-29,169,0.01639,357
2021-04-29,232,0.01376,357
2021-04-29,246,0.01336,354
2021-04-29,267,0.01292,358
2021-04-29,323,0.01173,366
2021-04-29,336,0.01142,359
2021-04-29,414,0.01034,370
2021-04-29,596,0.00857,370
2021-04-29,631,0.00837,370
2021-04-29,960,0.00684,385
2021-04-30,0,1.35955,337.5
2021-04-30,3,0.21742,338
2021-04-30,5,0.13117,338
2021-04-30,7,0.10172,340
2021-04-30,10,0.08975,340
2021-04-30,12,0.07578,340
2021-04-30,14,0.06745,341
2021-04-30,17,0.06214,340
2021-04-30,19,0.05678,342
2021-04-30,21,0.05251,342
2021-04-30,24,0.04999,342
2021-04-30,26,0.04706,342
2021-04-30,28,0.04447,342
2021-04-30,32,0.04293,340
2021-04-30,33,0.04219,342
2021-04-30,35,0.04019,342
2021-04-30,38,0.03839,340
2021-04-30,42,0.03595,343
2021-04-30,49,0.03253,344
2021-04-30,61,0.02908,346
2021-04-30,77,0.02535,344
2021-04-30,112,0.02056,349
2021-04-30,140,0.01819,351
2021-04-30,153,0.01726,352
2021-04-30,168,0.01644,353
2021-04-30,231,0.01376,353
2021-04-30,245,0.01337,356
2021-04-30,266,0.01288,355
2021-04-30,322,0.01169,358
2021-04-30,335,0.01144,362
2021-04-30,413,0.01033,360
2021-04-30,595,0.00858,360
2021-04-30,630,0.0084,370
2021-04-30,959,0.00679,380
2021-05-03,0,1.00263,336
2021-05-03,2,0.1754,336
2021-05-03,4,0.12305,338
2021-05-03,7,0.10458,338
2021-05-03,9,0.08591,338
2021-05-03,11,0.07439,339
2021-05-03,14,0.06792,338
2021-05-03,16,0.06093,340
2021-05-03,18,0.05587,340
2021-05-03,21,0.05305,340
2021-05-03,23,0.04984,340
2021-05-03,25,0.04685,341
2021-05-03,29,0.04483,340
2021-05-03,30,0.04413,342
2021-05-03,32,0.04168,341
2021-05-03,35,0.04281,339
2021-05-03,39,0.03738,342
2021-05-03,46,0.03348,343
2021-05-03,58,0.0296,342
2021-05-03,74,0.02591,344
2021-05-03,109,0.0208,346
2021-05-03,137,0.01836,350
2021-05-03,150,0.01745,351
2021-05-03,165,0.01656,348
2021-05-03,228,0.0139,356
2021-05-03,242,0.01349,357
2021-05-03,263,0.01301,354
2021-05-03,319,0.0118,357
2021-05-03,332,0.01158,358
2021-05-03,410,0.01042,365
2021-05-03,592,0.0087,365
2021-05-03,627,0.00843,375
2021-05-03,956,0.00678,380
2021-05-04,1,0.23108,330
2021-05-04,3,0.12211,331
2021-05-04,6,0.10005,332
2021-05-04,8,0.08023,332
2021-05-04,10,0.06841,333
2021-05-04,13,0.06295,334
2021-05-04,15,0.05693,334
2021-05-04,17,0.05202,334
2021-05-04,20,0.04938,334
2021-05-04,22,0.04628,335
2021-05-04,24,0.04339,334
2021-05-04,28,0.04186,335
2021-05-04,29,0.04076,335
2021-05-04,31,0.03895,336
2021-05-04,34,0.03794,336
2021-05-04,36,0.03532,340
2021-05-04,38,0.035,336
2021-05-04,45,0.03183,336
2021-05-04,57,0.02831,338
2021-05-04,73,0.02481,340
2021-05-04,108,0.02016,340
2021-05-04,136,0.01797,342
2021-05-04,149,0.01712,342
2021-05-04,164,0.01626,347
2021-05-04,227,0.01376,350
2021-05-04,241,0.01337,353
2021-05-04,262,0.01296,349
2021-05-04,318,0.01178,355
2021-05-04,331,0.01156,353
2021-05-04,409,0.01044,350
2021-05-04,591,0.00871,360
2021-05-04,626,0.00855,360
2021-05-04,955,0.00698,370
2021-05-05,0,0.30344,328
2021-05-05,2,0.13986,330
2021-05-05,5,0.11082,330
2021-05-05,7,0.08533,332
2021-05-05,9,0.07153,332
2021-05-05,12,0.06543,332
2021-05-05,14,0.05822,332
2021-05-05,16,0.0529,333
2021-05-05,19,0.05025,334
2021-05-05,21,0.04694,334
2021-05-05,23,0.04412,334
2021-05-05,27,0.04255,334
2021-05-05,28,0.04158,334
2021-05-05,30,0.03947,334
2021-05-05,33,0.0385,335
2021-05-05,35,0.03691,335
2021-05-05,37,0.03557,336
2021-05-05,44,0.03225,335
2021-05-05,56,0.02872,335
2021-05-05,72,0.02521,338
2021-05-05,107,0.02055,340
2021-05-05,135,0.01826,339
2021-05-05,148,0.01743,344
2021-05-05,163,0.01659,342
2021-05-05,226,0.01404,349
2021-05-05,240,0.01365,349
2021-05-05,261,0.01325,349
2021-05-05,317,0.01199,350
2021-05-05,330,0.01179,352
2021-05-05,408,0.01058,345
2021-05-05,590,0.00883,355
2021-05-05,625,0.00861,360
2021-05-05,954,0.00707,360
2021-05-06,1,0.22685,332
2021-05-06,4,0.14923,332
2021-05-06,6,0.10513,334
2021-05-06,8,0.08556,334
2021-05-06,11,0.07714,334
2021-05-06,13,0.06722,335
2021-05-06,15,0.06002,335
2021-05-06,18,0.05651,335
2021-05-06,20,0.05223,336
2021-05-06,22,0.04869,336
2021-05-06,26,0.04673,336
2021-05-06,27,0.04554,336
2021-05-06,29,0.04296,337.5
2021-05-06,32,0.0417,337
2021-05-06,34,0.0396,335
2021-05-06,36,0.03813,337
2021-05-06,43,0.03417,338
2021-05-06,50,0.03143,339
2021-05-06,55,0.03013,340
2021-05-06,71,0.02631,340
2021-05-06,106,0.02126,342
2021-05-06,134,0.0188,343
2021-05-06,147,0.01791,345
2021-05-06,162,0.017,346
2021-05-06,225,0.01426,347
2021-05-06,239,0.01393,349
2021-05-06,260,0.01343,351
2021-05-06,316,0.01216,352
2021-05-06,329,0.0119,356
2021-05-06,407,0.01074,355
2021-05-06,589,0.00891,360
2021-05-06,624,0.00865,360
2021-05-06,953,0.00725,380
2021-05-07,0,1.43956,334
2021-05-07,3,0.229,335
2021-05-07,5,0.13159,335
2021-05-07,7,0.10319,336
2021-05-07,10,0.09157,336
2021-05-07,12,0.0789,336
2021-05-07,14,0.06994,337
2021-05-07,17,0.06502,338
2021-05-07,19,0.0598,338
2021-05-07,21,0.05531,338
2021-05-07,25,0.05275,339
2021-05-07,26,0.05105,338
2021-05-07,28,0.04779,337.5
2021-05-07,31,0.04617,339
2021-05-07,33,0.04365,340
2021-05-07,35,0.04169,339
2021-05-07,38,0.04033,340
2021-05-07,42,0.03693,341
2021-05-07,49,0.03388,341
2021-05-07,54,0.03214,340
2021-05-07,70,0.02774,341
2021-05-07,105,0.02195,345
2021-05-07,133,0.01935,346
2021-05-07,146,0.01834,345
2021-05-07,161,0.01731,349
2021-05-07,224,0.0145,353
2021-05-07,238,0.01408,350
2021-05-07,259,0.01359,356
2021-05-07,315,0.01227,353
2021-05-07,328,0.01202,357
2021-05-07,406,0.01083,355
2021-05-07,588,0.00895,365
2021-05-07,623,0.00868,365
2021-05-07,952,0.00728,380
2021-05-10,0,2.4672,325
2021-05-10,2,0.12113,326
2021-05-10,4,0.0891,327.5
2021-05-10,7,0.07893,328
2021-05-10,9,0.06753,328
2021-05-10,11,0.06001,328
2021-05-10,14,0.05635,328
2021-05-10,16,0.05152,328
2021-05-10,18,0.04817,330
2021-05-10,22,0.04623,330
2021-05-10,23,0.04506,330
2021-05-10,25,0.04253,330
2021-05-10,28,0.04124,330
2021-05-10,30,0.03926,330
2021-05-10,32,0.0376,332
2021-05-10,35,0.03661,330
2021-05-10,39,0.03382,332
2021-05-10,46,0.03124,332.5
2021-05-10,51,0.03,332
2021-05-10,67,0.02626,334
2021-05-10,102,0.02119,337
2021-05-10,130,0.01881,338
2021-05-10,143,0.01794,337
2021-05-10,158,0.01705,339
2021-05-10,221,0.01437,342
2021-05-10,235,0.01405,345
2021-05-10,256,0.01345,340
2021-05-10,312,0.01229,349
2021-05-10,325,0.01207,346
2021-05-10,403,0.01084,355
2021-05-10,585,0.00894,355
2021-05-10,620,0.00872,350
2021-05-10,949,0.00712,375
2021-05-11,1,0.16967,326
2021-05-11,3,0.09901,327
2021-05-11,6,0.08241,328
2021-05-11,8,0.0687,328
2021-05-11,10,0.05992,330
2021-05-11,13,0.0559,330
2021-05-11,15,0.05099,330
2021-05-11,17,0.04725,330
2021-05-11,21,0.04507,328
2021-05-11,22,0.04415,330
2021-05-11,24,0.04155,330
2021-05-11,27,0.04009,330
2021-05-11,29,0.03841,330
2021-05-11,31,0.03678,331
2021-05-11,34,0.03594,330
2021-05-11,36,0.03426,335
2021-05-11,38,0.0333,331
2021-05-11,45,0.03079,332.5
2021-05-11,50,0.02945,332
2021-05-11,66,0.02565,333
2021-05-11,101,0.02089,335
2021-05-11,129,0.01853,337
2021-05-11,142,0.01761,336
2021-05-11,157,0.01681,340
2021-05-11,220,0.01448,342
2021-05-11,234,0.01389,346
2021-05-11,255,0.0134,346
2021-05-11,311,0.01223,344
2021-05-11,324,0.01198,343
2021-05-11,402,0.01082,355
2021-05-11,584,0.00891,345
2021-05-11,619,0.00873,360
2021-05-11,948,0.0071,370
2021-05-12,0,0.60356,316
2021-05-12,2,0.09243,319
2021-05-12,5,0.07309,320
2021-05-12,7,0.05869,320
2021-05-12,9,0.05087,321
2021-05-12,12,0.04749,322
2021-05-12,14,0.04323,322
2021-05-12,16,0.0404,322
2021-05-12,20,0.0387,322
2021-05-12,21,0.03768,322
2021-05-12,23,0.03575,322.5
2021-05-12,26,0.03474,322
2021-05-12,28,0.03334,324
2021-05-12,30,0.03209,324
2021-05-12,33,0.0313,322
2021-05-12,35,0.03045,325
2021-05-12,37,0.0292,324
2021-05-12,44,0.02719,324
2021-05-12,49,0.02621,325
2021-05-12,65,0.0232,327
2021-05-12,100,0.01922,330
2021-05-12,128,0.01733,328
2021-05-12,141,0.01663,330
2021-05-12,156,0.01588,335
2021-05-12,219,0.01363,335
2021-05-12,233,0.01332,338
2021-05-12,254,0.01302,336
2021-05-12,310,0.01204,336
2021-05-12,323,0.01176,339
2021-05-12,401,0.01063,330
2021-05-12,583,0.00887,345
2021-05-12,618,0.00864,360
2021-05-12,947,0.00721,360
2021-05-13,1,0.16069,320
2021-05-13,4,0.10677,320
2021-05-13,6,0.07594,322
2021-05-13,8,0.06383,323
2021-05-13,11,0.05874,324
2021-05-13,13,0.05269,324
2021-05-13,15,0.04785,324
2021-05-13,19,0.04588,325
2021-05-13,20,0.04429,325
2021-05-13,22,0.04166,326
2021-05-13,25,0.04008,325
2021-05-13,27,0.03843,326
2021-05-13,29,0.03653,325
2021-05-13,32,0.03564,326
2021-05-13,34,0.03396,328
2021-05-13,36,0.03284,325
2021-05-13,43,0.03033,328
2021-05-13,48,0.02905,326
2021-05-13,50,0.02818,327.5
2021-05-13,64,0.02534,327
2021-05-13,99,0.02061,333
2021-05-13,127,0.01842,333
2021-05-13,140,0.0176,333
2021-05-13,155,0.01682,331
2021-05-13,218,0.01435,337
2021-05-13,232,0.01397,336
2021-05-13,253,0.01348,335
2021-05-13,309,0.01231,335
2021-05-13,322,0.01209,338
2021-05-13,400,0.01094,345
2021-05-13,582,0.00907,345
2021-05-13,617,0.0089,350
2021-05-13,946,0.00723,370
2021-05-14,0,1.13829,326
2021-05-14,3,0.18976,328
2021-05-14,5,0.10734,328
2021-05-14,7,0.0874,329
2021-05-14,10,0.0767,328
2021-05-14,12,0.06683,330
2021-05-14,14,0.06078,330
2021-05-14,18,0.05727,330
2021-05-14,19,0.05446,331
2021-05-14,21,0.05058,331
2021-05-14,24,0.04844,332
2021-05-14,26,0.04565,331
2021-05-14,28,0.04301,331
2021-05-14,31,0.04151,332
2021-05-14,33,0.03931,332
2021-05-14,35,0.03766,333
2021-05-14,38,0.03641,330
2021-05-14,42,0.03419,333
2021-05-14,47,0.03254,332
2021-05-14,49,0.03153,335
2021-05-14,63,0.02798,335
2021-05-14,98,0.02203,338
2021-05-14,126,0.01934,338
2021-05-14,139,0.01849,338
2021-05-14,154,0.01749,338
2021-05-14,217,0.01466,344
2021-05-14,231,0.01433,346
2021-05-14,252,0.01388,344
2021-05-14,308,0.01252,349
2021-05-14,321,0.01228,344
2021-05-14,399,0.01101,355
2021-05-14,581,0.00909,350
2021-05-14,616,0.00875,350
2021-05-14,945,0.00711,370
2021-05-17,0,0.78075,325
2021-05-17,2,0.13978,325
2021-05-17,4,0.09901,326
2021-05-17,7,0.08542,326
2021-05-17,9,0.07179,328
2021-05-17,11,0.06372,327.5
2021-05-17,15,0.05939,328
2021-05-17,16,0.05671,328
2021-05-17,18,0.05175,328
2021-05-17,21,0.04946,328
2021-05-17,23,0.04631,329
2021-05-17,25,0.04365,330
2021-05-17,28,0.04208,330
2021-05-17,30,0.03971,330
2021-05-17,32,0.03796,330
2021-05-17,35,0.03687,329
2021-05-17,39,0.0342,331
2021-05-17,44,0.03254,331
2021-05-17,46,0.03148,332
2021-05-17,60,0.02775,332
2021-05-17,95,0.02185,334
2021-05-17,123,0.01923,336
2021-05-17,136,0.01826,338
2021-05-17,151,0.01738,338
2021-05-17,214,0.01459,341
2021-05-17,228,0.01417,344
2021-05-17,249,0.01364,341
2021-05-17,305,0.01236,347
2021-05-17,318,0.0121,340
2021-05-17,396,0.01079,350
2021-05-17,578,0.00902,355
2021-05-17,613,0.00866,360
2021-05-17,942,0.00703,370
2021-05-18,1,0.18236,322
2021-05-18,3,0.10754,324
2021-05-18,6,0.09046,324
2021-05-18,8,0.0738,324
2021-05-18,10,0.06405,325
2021-05-18,14,0.05908,326
2021-05-18,15,0.0564,326
2021-05-18,17,0.05152,326
2021-05-18,20,0.04916,327
2021-05-18,22,0.04624,327
2021-05-18,24,0.04321,327
2021-05-18,27,0.04176,327
2021-05-18,29,0.03944,328
2021-05-18,31,0.03743,328
2021-05-18,34,0.03639,326
2021-05-18,36,0.03512,330
2021-05-18,38,0.03382,329
2021-05-18,43,0.03217,329
2021-05-18,45,0.03105,327.5
2021-05-18,59,0.02737,330
2021-05-18,94,0.02143,334
2021-05-18,122,0.01881,334
2021-05-18,135,0.01793,332
2021-05-18,150,0.01701,337
2021-05-18,213,0.0143,341
2021-05-18,227,0.01394,337
2021-05-18,248,0.01347,336
2021-05-18,304,0.0122,345
2021-05-18,317,0.01199,344
2021-05-18,395,0.01071,345
2021-05-18,577,0.00887,350
2021-05-18,612,0.00866,355
2021-05-18,941,0.00704,355
2021-05-19,0,0.79558,322
2021-05-19,2,0.13774,323
2021-05-19,5,0.10561,324
2021-05-19,7,0.0819,325
2021-05-19,9,0.06801,326
2021-05-19,13,0.06249,326
2021-05-19,14,0.05906,326
2021-05-19,16,0.05336,326
2021-05-19,19,0.05055,327
2021-05-19,21,0.04714,327
2021-05-19,23,0.04406,327
2021-05-19,26,0.04253,328
2021-05-19,28,0.04011,328
2021-05-19,30,0.03809,328
2021-05-19,33,0.03683,329
2021-05-19,35,0.03551,327
2021-05-19,37,0.03425,328
2021-05-19,42,0.03239,330
2021-05-19,44,0.0313,330
2021-05-19,58,0.02739,331
2021-05-19,93,0.02129,333
2021-05-19,121,0.01876,334
2021-05-19,134,0.01783,335
2021-05-19,149,0.01692,337
2021-05-19,212,0.01419,340
2021-05-19,226,0.01382,340
2021-05-19,247,0.0133,345
2021-05-19,303,0.01212,344
2021-05-19,316,0.01185,349
2021-05-19,394,0.0106,345
2021-05-19,576,0.00884,350
2021-05-19,611,0.00858,355
2021-05-19,940,0.007,365
2021-05-20,1,0.22673,329
2021-05-20,4,0.13951,330
2021-05-20,6,0.09959,330
2021-05-20,8,0.08182,331
2021-05-20,12,0.07393,332
2021-05-20,13,0.06927,332
2021-05-20,15,0.06159,332
2021-05-20,18,0.05773,332
2021-05-20,20,0.05291,332
2021-05-20,22,0.04889,333
2021-05-20,25,0.04691,333
2021-05-20,27,0.04405,334
2021-05-20,29,0.04152,333
2021-05-20,32,0.04005,334
2021-05-20,34,0.0384,333
2021-05-20,36,0.03687,334
2021-05-20,41,0.03463,335
2021-05-20,43,0.03328,334
2021-05-20,57,0.02873,336
2021-05-20,92,0.02193,340
2021-05-20,120,0.01921,343
2021-05-20,133,0.01816,341
2021-05-20,148,0.01721,342
2021-05-20,211,0.01432,346
2021-05-20,225,0.014,348
2021-05-20,246,0.01342,347
2021-05-20,302,0.01226,351
2021-05-20,315,0.01197,351
2021-05-20,393,0.0108,350
2021-05-20,575,0.00882,365
2021-05-20,610,0.00859,350
2021-05-20,939,0.007,380
2021-05-21,0,1.74552,327
2021-05-21,3,0.19558,327
2021-05-21,5,0.10924,328
2021-05-21,7,0.08445,329
2021-05-21,11,0.07601,329
2021-05-21,12,0.07112,329
2021-05-21,14,0.06249,331
2021-05-21,17,0.05897,330
2021-05-21,19,0.05418,330
2021-05-21,21,0.04998,330
2021-05-21,24,0.04829,331
2021-05-21,26,0.04507,331
2021-05-21,28,0.04256,332
2021-05-21,31,0.04101,331
2021-05-21,33,0.03933,332
2021-05-21,35,0.03774,332.5
2021-05-21,38,0.0361,330
2021-05-21,40,0.0355,333
2021-05-21,42,0.03418,334
2021-05-21,56,0.02943,334
2021-05-21,91,0.02243,338
2021-05-21,119,0.01961,338
2021-05-21,132,0.01847,338
2021-05-21,147,0.01746,341
2021-05-21,210,0.01454,343
2021-05-21,224,0.01414,346
2021-05-21,245,0.01359,349
2021-05-21,301,0.01232,347
2021-05-21,314,0.01207,345
2021-05-21,392,0.01083,350
2021-05-21,574,0.00892,360
2021-05-21,609,0.00868,355
2021-05-21,938,0.00708,370
2021-05-24,0,0.46701,333
2021-05-24,2,0.1828,333
2021-05-24,4,0.12217,334
2021-05-24,8,0.10565,334
2021-05-24,9,0.0952,334
2021-05-24,11,0.08004,335
2021-05-24,14,0.07385,334
2021-05-24,16,0.0664,335
2021-05-24,18,0.06017,335
2021-05-24,21,0.05686,336
2021-05-24,23,0.05246,336
2021-05-24,25,0.049,337
2021-05-24,28,0.04716,336
2021-05-24,30,0.04484,337
2021-05-24,32,0.0427,337
2021-05-24,35,0.04149,338
2021-05-24,37,0.03989,337
2021-05-24,39,0.03813,338
2021-05-24,53,0.0323,339
2021-05-24,88,0.0239,342
2021-05-24,116,0.02056,345
2021-05-24,129,0.01942,343
2021-05-24,144,0.01824,345
2021-05-24,207,0.01505,352
2021-05-24,221,0.0146,351
2021-05-24,242,0.01399,348
2021-05-24,298,0.01261,348
2021-05-24,311,0.01233,350
2021-05-24,389,0.01101,355
2021-05-24,571,0.00891,360
2021-05-24,606,0.00877,360
2021-05-24,935,0.00693,370
2021-05-25,1,0.25574,333
2021-05-25,3,0.13867,334
2021-05-25,7,0.11398,334
2021-05-25,8,0.10181,335
2021-05-25,10,0.0837,335
2021-05-25,13,0.07626,335
2021-05-25,15,0.06741,335
2021-05-25,17,0.06049,336
2021-05-25,20,0.05732,335
2021-05-25,22,0.05265,336
2021-05-25,24,0.04875,337
2021-05-25,27,0.04685,337
2021-05-25,29,0.04437,338
2021-05-25,31,0.04234,337
2021-05-25,34,0.04156,338
2021-05-25,36,0.03971,338
2021-05-25,38,0.03804,337.5
2021-05-25,52,0.03217,339
2021-05-25,87,0.02385,343
2021-05-25,115,0.02047,345
2021-05-25,128,0.01931,344
2021-05-25,143,0.01819,346
2021-05-25,206,0.01498,347
2021-05-25,220,0.01454,347
2021-05-25,241,0.0139,349
2021-05-25,297,0.01251,349
2021-05-25,310,0.01226,354
2021-05-25,388,0.01093,350
2021-05-25,570,0.00894,360
2021-05-25,605,0.0086,365
2021-05-25,934,0.00699,380
2021-05-26,0,2.24968,334
2021-05-26,2,0.18104,335
2021-05-26,6,0.13879,335
2021-05-26,7,0.11946,335
2021-05-26,9,0.09536,335
2021-05-26,12,0.08646,336
2021-05-26,14,0.07552,336
2021-05-26,16,0.06674,337
2021-05-26,19,0.06307,337
2021-05-26,21,0.05695,337
2021-05-26,23,0.05265,338
2021-05-26,26,0.05027,338
2021-05-26,28,0.04779,338
2021-05-26,30,0.04535,338
2021-05-26,33,0.04397,338
2021-05-26,35,0.0422,338
2021-05-26,37,0.04027,337.5
2021-05-26,51,0.03375,340
2021-05-26,86,0.02463,343
2021-05-26,114,0.02097,346
2021-05-26,127,0.01979,346
2021-05-26,142,0.01859,349
2021-05-26,205,0.01522,347
2021-05-26,219,0.01469,348
2021-05-26,240,0.0141,350
2021-05-26,296,0.01256,350
2021-05-26,309,0.0123,356
2021-05-26,387,0.01093,355
2021-05-26,569,0.0089,370
2021-05-26,604,0.00867,360
2021-05-26,933,0.00694,380
2021-05-27,1,0.26382,333
2021-05-27,5,0.1766,333
2021-05-27,6,0.14669,334
2021-05-27,8,0.11064,334
2021-05-27,11,0.09593,335
2021-05-27,13,0.08413,335
2021-05-27,15,0.07264,335
2021-05-27,18,0.06791,335
2021-05-27,20,0.06103,337
2021-05-27,22,0.05604,336
2021-05-27,25,0.05334,336
2021-05-27,27,0.05036,338
2021-05-27,29,0.04781,336
2021-05-27,32,0.04656,337
2021-05-27,34,0.0442,338
2021-05-27,36,0.04234,337
2021-05-27,43,0.03855,337
2021-05-27,50,0.03503,341
2021-05-27,85,0.02551,342
2021-05-27,113,0.02172,343
2021-05-27,126,0.02037,344
2021-05-27,141,0.01906,344
2021-05-27,204,0.01544,348
2021-05-27,218,0.01507,348
2021-05-27,239,0.01439,351
2021-05-27,295,0.01282,349
2021-05-27,308,0.01252,350
2021-05-27,386,0.01105,355
2021-05-27,568,0.00902,360
2021-05-27,603,0.00871,360
2021-05-27,932,0.00693,375
2021-05-28,0,1.51105,334
2021-05-28,4,0.24735,334
2021-05-28,5,0.18036,334
2021-05-28,7,0.12523,335
2021-05-28,10,0.10986,335
2021-05-28,12,0.08973,335
2021-05-28,14,0.07688,335
2021-05-28,17,0.07208,336
2021-05-28,19,0.06399,336
2021-05-28,21,0.05843,336
2021-05-28,24,0.05575,337
2021-05-28,26,0.05253,337
2021-05-28,28,0.04952,337
2021-05-28,31,0.04813,337
2021-05-28,33,0.04578,336
2021-05-28,35,0.04361,338
2021-05-28,39,0.04204,340
2021-05-28,42,0.03994,338
2021-05-28,49,0.03617,339
2021-05-28,84,0.02605,341
2021-05-28,112,0.02201,342
2021-05-28,125,0.02059,342
2021-05-28,140,0.01934,341
2021-05-28,203,0.01568,346
2021-05-28,217,0.01514,349
2021-05-28,238,0.0145,348
2021-05-28,294,0.01286,350
2021-05-28,307,0.01259,352
2021-05-28,385,0.01109,360
2021-05-28,567,0.00906,365
2021-05-28,602,0.00876,355
2021-05-28,931,0.00704,385
2021-06-01,0,2.07116,333
2021-06-01,1,0.28169,333
2021-06-01,3,0.14858,333
2021-06-01,6,0.12391,334
2021-06-01,8,0.099,334
2021-06-01,10,0.08254,334
2021-06-01,13,0.07682,335
